"statistic","2.5%","50%","97.5%"
"auc",0.304194792530673,0.522774423375808,0.62179028203265
"nb_B",0.0177881484112871,0.0430320334224973,0.0833872602640147
"nb_D",-0.0226241980917482,-0.0125824214880939,-0.000208748579602649
"nb_all",-0.0329140970338595,-0.000812908314197874,0.0497812760216079
"major_B",0.845652297271468,0.87633315273212,0.96609268707483
"major_D",0.199366179043422,0.288574857568757,0.619880780718118
